Entity,Code,Year,Low-carbon energy (TWh growth - equivalent)
New Zealand,NZL,2014,5.5624466
New Zealand,NZL,2015,2.0340652
New Zealand,NZL,2016,3.1626434
New Zealand,NZL,2017,-3.1274948
New Zealand,NZL,2018,2.0899353
New Zealand,NZL,2019,-1.294754
New Zealand,NZL,2020,-3.542183
New Zealand,NZL,2021,0.5499878
Non-OECD (BP),,1966,58.44507
Non-OECD (BP),,1967,6.191284
Non-OECD (BP),,1968,96.89386
Non-OECD (BP),,1969,77.115906
Non-OECD (BP),,1970,92.38812
Non-OECD (BP),,1971,56.7558
Non-OECD (BP),,1972,68.576904
Non-OECD (BP),,1973,64.1095
Non-OECD (BP),,1974,137.16309
Non-OECD (BP),,1975,79.21521
Non-OECD (BP),,1976,127.88269
Non-OECD (BP),,1977,161.26892
Non-OECD (BP),,1978,173.06348
Non-OECD (BP),,1979,141.43628
Non-OECD (BP),,1980,182.70923
Non-OECD (BP),,1981,120.49609
Non-OECD (BP),,1982,65.988525
Non-OECD (BP),,1983,155.18115
Non-OECD (BP),,1984,321.7351
Non-OECD (BP),,1985,191.91968
Non-OECD (BP),,1986,87.3562
Non-OECD (BP),,1987,174.36914
Non-OECD (BP),,1988,257.8318
Non-OECD (BP),,1989,39.104248
Non-OECD (BP),,1990,76.40967
Non-OECD (BP),,1991,114.49512
Non-OECD (BP),,1992,25.641357
Non-OECD (BP),,1993,175.03052
Non-OECD (BP),,1994,149.08398
Non-OECD (BP),,1995,160.86523
Non-OECD (BP),,1996,78.805176
Non-OECD (BP),,1997,81.618164
Non-OECD (BP),,1998,140.67139
Non-OECD (BP),,1999,83.893555
Non-OECD (BP),,2000,198.24707
Non-OECD (BP),,2001,114.31543
Non-OECD (BP),,2002,120.22705
Non-OECD (BP),,2003,114.8418
Non-OECD (BP),,2004,497.70312
Non-OECD (BP),,2005,237.47607
Non-OECD (BP),,2006,286.87598
Non-OECD (BP),,2007,308.39697
Non-OECD (BP),,2008,452.34375
Non-OECD (BP),,2009,98.54346
Non-OECD (BP),,2010,588.6992
Non-OECD (BP),,2011,220.49707
Non-OECD (BP),,2012,547.3335
Non-OECD (BP),,2013,561.5547
Non-OECD (BP),,2014,633.33105
Non-OECD (BP),,2015,351.19238
Non-OECD (BP),,2016,688.47363
Non-OECD (BP),,2017,694.7783
Non-OECD (BP),,2018,898.9795
Non-OECD (BP),,2019,878.6338
Non-OECD (BP),,2020,665.8789
Non-OECD (BP),,2021,1065.1943
North America,,1966,52.93463
North America,,1967,98.09985
North America,,1968,35.648193
North America,,1969,132.56726
North America,,1970,44.63147
North America,,1971,130.63428
North America,,1972,140.65662
North America,,1973,154.79077
North America,,1974,225.74512
North America,,1975,134.56824
North America,,1976,69.88599
North America,,1977,46.088867
North America,,1978,310.24512
North America,,1979,-16.050049
North America,,1980,2.6972656
North America,,1981,97.58008
North America,,1982,138.28442
North America,,1983,159.01855
North America,,1984,165.89526
North America,,1985,137.82031
North America,,1986,163.75244
North America,,1987,45.242188
North America,,1988,133.27173
North America,,1989,121.092285
North America,,1990,227.41309
North America,,1991,170.25098
North America,,1992,-48.183594
North America,,1993,126.208984
North America,,1994,66.336914
North America,,1995,270.81982
North America,,1996,174.56396
North America,,1997,-163.06445
North America,,1998,-54.808105
North America,,1999,229.80469
North America,,2000,-21.38623
North America,,2001,-237.97998
North America,,2002,214.40039
North America,,2003,-91.66797
North America,,2004,97.743164
North America,,2005,62.464844
North America,,2006,66.072266
North America,,2007,-44.879883
North America,,2008,117.18994
North America,,2009,-1.9155273
North America,,2010,2.868164
North America,,2011,254.91895
North America,,2012,-117.615234
North America,,2013,167.30713
North America,,2014,62.405273
North America,,2015,12.731934
North America,,2016,206.15625
North America,,2017,223.51904
North America,,2018,42.17578
North America,,2019,38.46631
North America,,2020,120.66504
North America,,2021,91.055176
North America (BP),,1966,52.758728
North America (BP),,1967,98.295044
North America (BP),,1968,35.678345
North America (BP),,1969,132.5564
North America (BP),,1970,44.433228
North America (BP),,1971,125.93884
North America (BP),,1972,141.07971
North America (BP),,1973,154.55933
North America (BP),,1974,225.81567
North America (BP),,1975,134.65674
North America (BP),,1976,68.440186
North America (BP),,1977,46.82666
North America (BP),,1978,308.79004
North America (BP),,1979,-16.594238
North America (BP),,1980,3.6643066
North America (BP),,1981,95.230225
North America (BP),,1982,139.81396
North America (BP),,1983,158.20679
North America (BP),,1984,165.86353
North America (BP),,1985,138.09839
North America (BP),,1986,162.26147
North America (BP),,1987,44.57837
North America (BP),,1988,132.2268
North America (BP),,1989,124.63135
North America (BP),,1990,243.58887
North America (BP),,1991,173.573
North America (BP),,1992,-45.93799
North America (BP),,1993,130.06787
North America (BP),,1994,71.450195
North America (BP),,1995,272.97754
North America (BP),,1996,163.91895
North America (BP),,1997,-156.20166
North America (BP),,1998,-51.895508
North America (BP),,1999,228.69385
North America (BP),,2000,-13.492676
North America (BP),,2001,-234.95264
North America (BP),,2002,221.229
North America (BP),,2003,-75.39111
North America (BP),,2004,113.85254
North America (BP),,2005,76.48682
North America (BP),,2006,104.072266
North America (BP),,2007,-4.145508
North America (BP),,2008,180.12598
North America (BP),,2009,28.200195
North America (BP),,2010,43.58496
North America (BP),,2011,285.19873
North America (BP),,2012,-113.612305
North America (BP),,2013,198.54541
North America (BP),,2014,70.8833
North America (BP),,2015,28.575195
North America (BP),,2016,235.90723
North America (BP),,2017,224.98242
North America (BP),,2018,37.910645
North America (BP),,2019,49.550293
North America (BP),,2020,78.38623
North America (BP),,2021,123.38965
North Macedonia,MKD,1991,1.0556452
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,-0.96397865
North Macedonia,MKD,1994,0.5115591
North Macedonia,MKD,1995,0.31344104
North Macedonia,MKD,1996,0.14489245
North Macedonia,MKD,1997,0.14784932
North Macedonia,MKD,1998,0.5411291
North Macedonia,MKD,1999,0.90483856
North Macedonia,MKD,2000,-0.6475804
North Macedonia,MKD,2001,-1.6206223
North Macedonia,MKD,2002,0.3705026
North Macedonia,MKD,2003,1.7752125
North Macedonia,MKD,2004,0.28583765
North Macedonia,MKD,2005,0.0016050339
North Macedonia,MKD,2006,0.4227047
North Macedonia,MKD,2007,-1.8390205
North Macedonia,MKD,2008,-0.49544835
North Macedonia,MKD,2009,1.1862955
North Macedonia,MKD,2010,3.20076
North Macedonia,MKD,2011,-2.7911303
North Macedonia,MKD,2012,-1.0942414
North Macedonia,MKD,2013,1.479506
North Macedonia,MKD,2014,-0.8423891
North Macedonia,MKD,2015,1.9742894
North Macedonia,MKD,2016,0.07728529
North Macedonia,MKD,2017,-2.0742605
North Macedonia,MKD,2018,1.7532661
North Macedonia,MKD,2019,-1.6569338
North Macedonia,MKD,2020,0.3329463
North Macedonia,MKD,2021,0.40096426
Norway,NOR,1966,-2.0935516
Norway,NOR,1967,13.474991
Norway,NOR,1968,20.415054
Norway,NOR,1969,-8.380096
Norway,NOR,1970,1.2921906
Norway,NOR,1971,16.077164
Norway,NOR,1972,12.336548
Norway,NOR,1973,16.1156
Norway,NOR,1974,11.029572
Norway,NOR,1975,2.1674652
Norway,NOR,1976,13.611023
Norway,NOR,1977,-29.306732
Norway,NOR,1978,25.678513
Norway,NOR,1979,23.632248
Norway,NOR,1980,-15.036285
Norway,NOR,1981,27.266388
Norway,NOR,1982,-0.9906006
Norway,NOR,1983,38.999756
Norway,NOR,1984,0.6357422
Norway,NOR,1985,-10.392639
Norway,NOR,1986,-18.213074
Norway,NOR,1987,20.895844
Norway,NOR,1988,16.531036
Norway,NOR,1989,28.224915
Norway,NOR,1990,8.704285
Norway,NOR,1991,-32.572174
Norway,NOR,1992,19.387299
Norway,NOR,1993,7.6269226
Norway,NOR,1994,-22.357422
Norway,NOR,1995,29.296417
Norway,NOR,1996,-52.19937
Norway,NOR,1997,17.286743
Norway,NOR,1998,17.621582
Norway,NOR,1999,17.051575
Norway,NOR,2000,60.23053
Norway,NOR,2001,-65.46765
Norway,NOR,2002,23.733673
Norway,NOR,2003,-70.92862
Norway,NOR,2004,7.766754
Norway,NOR,2005,75.6828
Norway,NOR,2006,-48.34189
Norway,NOR,2007,38.981445
Norway,NOR,2008,12.8723755
Norway,NOR,2009,-41.221466
Norway,NOR,2010,-25.744751
Norway,NOR,2011,8.877106
Norway,NOR,2012,57.459747
Norway,NOR,2013,-38.255493
Norway,NOR,2014,18.088074
Norway,NOR,2015,3.597992
Norway,NOR,2016,10.35318
Norway,NOR,2017,-1.5742493
Norway,NOR,2018,-7.352234
Norway,NOR,2019,-33.27368
Norway,NOR,2020,51.21347
Norway,NOR,2021,9.793182
OECD (BP),,1966,152.00879
OECD (BP),,1967,78.0813
OECD (BP),,1968,99.80786
OECD (BP),,1969,138.69531
OECD (BP),,1970,121.648926
OECD (BP),,1971,193.8501
OECD (BP),,1972,228.98828
OECD (BP),,1973,143.50977
OECD (BP),,1974,426.09424
OECD (BP),,1975,266.53564
OECD (BP),,1976,46.19922
OECD (BP),,1977,293.3589
OECD (BP),,1978,450.23584
OECD (BP),,1979,183.1499
OECD (BP),,1980,111.52783
OECD (BP),,1981,363.76904
OECD (BP),,1982,265.59814
OECD (BP),,1983,447.11182
OECD (BP),,1984,526.53906
OECD (BP),,1985,604.60547
OECD (BP),,1986,329.35498
OECD (BP),,1987,323.54785
OECD (BP),,1988,392.22998
OECD (BP),,1989,123.43262
OECD (BP),,1990,342.84863
OECD (BP),,1991,328.90137
OECD (BP),,1992,45.54297
OECD (BP),,1993,445.87793
OECD (BP),,1994,40.18457
OECD (BP),,1995,519.36914
OECD (BP),,1996,269.46094
OECD (BP),,1997,48.561523
OECD (BP),,1998,69.85156
OECD (BP),,1999,279.83105
OECD (BP),,2000,152.60254
OECD (BP),,2001,-167.92676
OECD (BP),,2002,156.5039
OECD (BP),,2003,-287.1494
OECD (BP),,2004,447.51953
OECD (BP),,2005,109.45801
OECD (BP),,2006,216.23633
OECD (BP),,2007,-145.92188
OECD (BP),,2008,276.5254
OECD (BP),,2009,1.1728516
OECD (BP),,2010,450.83594
OECD (BP),,2011,-10.670898
OECD (BP),,2012,-249.66211
OECD (BP),,2013,342.31738
OECD (BP),,2014,176.40625
OECD (BP),,2015,250.02832
OECD (BP),,2016,263.3838
OECD (BP),,2017,322.05957
OECD (BP),,2018,340.94922
OECD (BP),,2019,314.02637
OECD (BP),,2020,161.16895
OECD (BP),,2021,366.66504
Oceania,,1966,1.299717
Oceania,,1967,1.3801346
Oceania,,1968,3.0841331
Oceania,,1969,1.8518066
Oceania,,1970,7.236618
Oceania,,1971,9.007492
Oceania,,1972,2.7671585
Oceania,,1973,1.8149033
Oceania,,1974,7.8618546
Oceania,,1975,7.6398926
Oceania,,1976,-5.7714844
Oceania,,1977,-4.4999695
Oceania,,1978,6.112404
Oceania,,1979,6.654564
Oceania,,1980,0.5806885
Oceania,,1981,2.0938644
Oceania,,1982,-6.862892
Oceania,,1983,2.1486511
Oceania,,1984,5.284767
Oceania,,1985,0.1175766
Oceania,,1986,7.53833
Oceania,,1987,-1.7008972
Oceania,,1988,6.0486145
Oceania,,1989,0.21136475
Oceania,,1990,4.269356
Oceania,,1991,2.156166
Oceania,,1992,-4.7701187
Oceania,,1993,8.860565
Oceania,,1994,5.9308014
Oceania,,1995,3.776001
Oceania,,1996,-2.811554
Oceania,,1997,-8.233749
Oceania,,1998,6.716339
Oceania,,1999,-4.660919
Oceania,,2000,5.321289
Oceania,,2001,-10.352875
Oceania,,2002,10.224396
Oceania,,2003,-2.5446472
Oceania,,2004,12.969376
Oceania,,2005,-5.966095
Oceania,,2006,1.8886871
Oceania,,2007,-1.4873352
Oceania,,2008,-5.8780365
Oceania,,2009,10.076004
Oceania,,2010,9.167496
Oceania,,2011,25.360489
Oceania,,2012,-6.805542
Oceania,,2013,14.709518
Oceania,,2014,-2.3572083
Oceania,,2015,9.798721
Oceania,,2016,18.535202
Oceania,,2017,-10.539902
Oceania,,2018,28.81224
Oceania,,2019,13.382126
Oceania,,2020,19.622833
Oceania,,2021,34.071655
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0032777777
Oman,OMN,2014,-0.00002777786
Oman,OMN,2015,0.006722222
Oman,OMN,2016,0.0012499997
Oman,OMN,2017,0.030187499
Oman,OMN,2018,0.00016000122
Oman,OMN,2019,0.025013331
Oman,OMN,2020,0.7642131
Pakistan,PAK,1966,0
Pakistan,PAK,1967,1.2022672
Pakistan,PAK,1968,1.5551062
Pakistan,PAK,1969,0.50965595
Pakistan,PAK,1970,-1.1238575
Pakistan,PAK,1971,2.7777014
Pakistan,PAK,1972,1.026969
Pakistan,PAK,1973,1.1550102
Pakistan,PAK,1974,0.491704
Pakistan,PAK,1975,2.1205997
Pakistan,PAK,1976,0.97812843
Pakistan,PAK,1977,2.4141693
Pakistan,PAK,1978,4.0570583
Pakistan,PAK,1979,1.5557652
Pakistan,PAK,1980,1.290575
Pakistan,PAK,1981,1.413866
Pakistan,PAK,1982,3.5372353
Pakistan,PAK,1983,5.0881176
Pakistan,PAK,1984,1.4698296
Pakistan,PAK,1985,1.6005173
Pakistan,PAK,1986,-1.2970467
Pakistan,PAK,1987,10.96442
Pakistan,PAK,1988,2.0256882
Pakistan,PAK,1989,0.61011124
Pakistan,PAK,1990,-0.20579147
Pakistan,PAK,1991,3.5414581
Pakistan,PAK,1992,5.289818
Pakistan,PAK,1993,5.4668274
Pakistan,PAK,1994,-0.688118
Pakistan,PAK,1995,3.4187012
Pakistan,PAK,1996,5.511841
Pakistan,PAK,1997,-18.427765
Pakistan,PAK,1998,16.57724
Pakistan,PAK,1999,-8.587471
Pakistan,PAK,2000,-6.2537537
Pakistan,PAK,2001,4.840702
Pakistan,PAK,2002,5.570904
Pakistan,PAK,2003,11.987015
Pakistan,PAK,2004,5.6994324
Pakistan,PAK,2005,9.219658
Pakistan,PAK,2006,-1.8869476
Pakistan,PAK,2007,2.8732452
Pakistan,PAK,2008,-14.326111
Pakistan,PAK,2009,5.57135
Pakistan,PAK,2010,2.4369736
Pakistan,PAK,2011,5.359085
Pakistan,PAK,2012,-58.06336
Pakistan,PAK,2013,60.92465
Pakistan,PAK,2014,3.5768127
Pakistan,PAK,2015,0.9490051
Pakistan,PAK,2016,9.937668
Pakistan,PAK,2017,-0.37783813
Pakistan,PAK,2018,3.110489
Pakistan,PAK,2019,16.60656
Pakistan,PAK,2020,9.878723
Pakistan,PAK,2021,12.161667
Peru,PER,1966,0.597312
Peru,PER,1967,1.0083332
Peru,PER,1968,0.6860218
Peru,PER,1969,0.89005375
Peru,PER,1970,-0.4879036
Peru,PER,1971,2.9423723
Peru,PER,1972,0.44059086
Peru,PER,1973,0.99721146
Peru,PER,1974,1.4366932
Peru,PER,1975,0.74220467
Peru,PER,1976,0.89694214
Peru,PER,1977,0.676445
Peru,PER,1978,0.407629
Peru,PER,1979,1.345026
Peru,PER,1980,0.65880394
Peru,PER,1981,2.8868618
Peru,PER,1982,1.4222107
Peru,PER,1983,-0.873724
Peru,PER,1984,1.7527905
Peru,PER,1985,2.0939827
Peru,PER,1986,1.9569569
Peru,PER,1987,2.3613548
Peru,PER,1988,-1.3454285
Peru,PER,1989,0.27711868
Peru,PER,1990,-0.14109612
Peru,PER,1991,3.0154247
Peru,PER,1992,-5.3314533
Peru,PER,1993,6.162634
Peru,PER,1994,2.8351517
Peru,PER,1995,0.6370201
Peru,PER,1996,1.1266212
Peru,PER,1997,-0.2677536
Peru,PER,1998,1.6661873
Peru,PER,1999,2.2071953
Peru,PER,2000,4.8974
Peru,PER,2001,3.933117
Peru,PER,2002,0.98091507
Peru,PER,2003,1.1258507
Peru,PER,2004,-3.3855057
Peru,PER,2005,1.5962486
Peru,PER,2006,4.278099
Peru,PER,2007,-0.25687408
Peru,PER,2008,-1.5807838
Peru,PER,2009,2.0270042
Peru,PER,2010,0.75051117
Peru,PER,2011,3.8193169
Peru,PER,2012,1.0822258
Peru,PER,2013,1.7252502
Peru,PER,2014,1.0949554
Peru,PER,2015,3.3750153
Peru,PER,2016,0.20558167
Peru,PER,2017,13.388031
Peru,PER,2018,6.4767685
Peru,PER,2019,1.967453
Peru,PER,2020,-2.2012634
Peru,PER,2021,3.7023697
Philippines,PHL,1966,-0.088709354
Philippines,PHL,1967,0.4731183
Philippines,PHL,1968,0.11827946
Philippines,PHL,1969,0.2809143
Philippines,PHL,1970,0.8338704
Philippines,PHL,1971,-0.48494577
Philippines,PHL,1972,0.810215
Philippines,PHL,1973,0.49381685
Philippines,PHL,1974,-0.9551072
Philippines,PHL,1975,0.65349436
Philippines,PHL,1976,1.5465055
Philippines,PHL,1977,-2.0108762
Philippines,PHL,1978,2.066688
Philippines,PHL,1979,2.0058155
Philippines,PHL,1980,5.890394
Philippines,PHL,1981,6.0205345
Philippines,PHL,1982,0.13000298
Philippines,PHL,1983,3.6716194
Philippines,PHL,1984,5.066063
Philippines,PHL,1985,2.5273018
Philippines,PHL,1986,0.32746887
Philippines,PHL,1987,-4.4194336
Philippines,PHL,1988,3.936016
Philippines,PHL,1989,2.0176315
Philippines,PHL,1990,-0.6865616
Philippines,PHL,1991,-3.2553291
Philippines,PHL,1992,-2.2492523
Philippines,PHL,1993,1.6509838
Philippines,PHL,1994,4.313116
Philippines,PHL,1995,0.5691414
Philippines,PHL,1996,3.4918442
Philippines,PHL,1997,-0.8468895
Philippines,PHL,1998,1.7926521
Philippines,PHL,1999,12.969711
Philippines,PHL,2000,2.8070793
Philippines,PHL,2001,-5.7435265
Philippines,PHL,2002,-1.090683
Philippines,PHL,2003,0.94250107
Philippines,PHL,2004,3.033081
Philippines,PHL,2005,-1.9135818
Philippines,PHL,2006,5.733547
Philippines,PHL,2007,-4.914192
Philippines,PHL,2008,4.650799
Philippines,PHL,2009,-1.5207787
Philippines,PHL,2010,-6.8612366
Philippines,PHL,2011,5.3196144
Philippines,PHL,2012,2.187687
Philippines,PHL,2013,-2.5885735
Philippines,PHL,2014,-0.6526413
Philippines,PHL,2015,2.8025436
Philippines,PHL,2016,2.5813217
Philippines,PHL,2017,3.1291504
Philippines,PHL,2018,0.056739807
Philippines,PHL,2019,-3.653839
Philippines,PHL,2020,-1.2250137
Philippines,PHL,2021,3.0807
Poland,POL,1966,0.038306713
Poland,POL,1967,0.19952917
Poland,POL,1968,0.15151215
Poland,POL,1969,-0.45850086
Poland,POL,1970,2.7618608
Poland,POL,1971,-0.4632392
Poland,POL,1972,0.07298422
Poland,POL,1973,-0.017674446
Poland,POL,1974,2.0076604
Poland,POL,1975,-0.46693468
Poland,POL,1976,-1.1095438
Poland,POL,1977,1.1843424
Poland,POL,1978,-0.027318954
Poland,POL,1979,-0.49603462
Poland,POL,1980,1.6282253
Poland,POL,1981,-0.559845
Poland,POL,1982,-1.7564516
Poland,POL,1983,0.6871977
Poland,POL,1984,-0.84378386
Poland,POL,1985,1.4788976
Poland,POL,1986,-0.9885416
Poland,POL,1987,-0.22745228
Poland,POL,1988,0.07429361
Poland,POL,1989,-0.51535606
Poland,POL,1990,-0.72096825
Poland,POL,1991,0.11303854
Poland,POL,1992,0.33185434
Poland,POL,1993,-0.21579313
Poland,POL,1994,0.69254017
Poland,POL,1995,0.50939655
Poland,POL,1996,0.3378482
Poland,POL,1997,0.20954561
Poland,POL,1998,1.197752
Poland,POL,1999,-0.5415659
Poland,POL,2000,-0.05256605
Poland,POL,2001,1.3411493
Poland,POL,2002,-0.09568024
Poland,POL,2003,-1.2074118
Poland,POL,2004,2.2940502
Poland,POL,2005,2.8056154
Poland,POL,2006,1.861021
Poland,POL,2007,3.4552155
Poland,POL,2008,7.617489
Poland,POL,2009,8.509209
Poland,POL,2010,6.7476196
Poland,POL,2011,7.1408005
Poland,POL,2012,12.148582
Poland,POL,2013,-0.52015686
Poland,POL,2014,7.627613
Poland,POL,2015,6.3118515
Poland,POL,2016,-2.757309
Poland,POL,2017,4.4299316
Poland,POL,2018,-3.2989197
Poland,POL,2019,11.447105
Poland,POL,2020,5.317398
Poland,POL,2021,7.6481323
Portugal,PRT,1966,3.8246965
Portugal,PRT,1967,0.5806465
Portugal,PRT,1968,-0.7514801
Portugal,PRT,1969,3.4866924
Portugal,PRT,1970,-1.7992592
Portugal,PRT,1971,0.94499207
Portugal,PRT,1972,2.6128387
Portugal,PRT,1973,0.98444176
Portugal,PRT,1974,1.423521
Portugal,PRT,1975,-4.014246
Portugal,PRT,1976,-4.818348
Portugal,PRT,1977,15.327015
Portugal,PRT,1978,2.4922733
Portugal,PRT,1979,1.2717056
Portugal,PRT,1980,-9.258892
Portugal,PRT,1981,-8.887512
Portugal,PRT,1982,5.7582664
Portugal,PRT,1983,3.4334679
Portugal,PRT,1984,5.038988
Portugal,PRT,1985,3.3023663
Portugal,PRT,1986,-6.2574215
Portugal,PRT,1987,1.915411
Portugal,PRT,1988,9.231667
Portugal,PRT,1989,-18.933937
Portugal,PRT,1990,9.96805
Portugal,PRT,1991,0.045612335
Portugal,PRT,1992,-12.75713
Portugal,PRT,1993,11.586269
Portugal,PRT,1994,6.475504
Portugal,PRT,1995,-6.6504726
Portugal,PRT,1996,18.922976
Portugal,PRT,1997,-4.5950317
Portugal,PRT,1998,-0.23662949
Portugal,PRT,1999,-16.246382
Portugal,PRT,2000,12.511522
Portugal,PRT,2001,8.228207
Portugal,PRT,2002,-17.775427
Portugal,PRT,2003,22.945257
Portugal,PRT,2004,-15.775604
Portugal,PRT,2005,-11.869486
Portugal,PRT,2006,21.806028
Portugal,PRT,2007,2.0517578
Portugal,PRT,2008,-4.524605
Portugal,PRT,2009,11.084293
Portugal,PRT,2010,29.05592
Portugal,PRT,2011,-12.236771
Portugal,PRT,2012,-13.658512
Portugal,PRT,2013,27.250591
Portugal,PRT,2014,5.2464066
Portugal,PRT,2015,-18.94249
Portugal,PRT,2016,19.962318
Portugal,PRT,2017,-26.46682
Portugal,PRT,2018,18.041061
Portugal,PRT,2019,-5.4020996
Portugal,PRT,2020,6.6592865
Portugal,PRT,2021,2.8663406
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.36963332
Qatar,QAT,2012,-0.000027775764
Qatar,QAT,2013,0.007222235
Qatar,QAT,2014,0.0074166656
Qatar,QAT,2015,-0.00011110306
Qatar,QAT,2016,0.0048611164
Qatar,QAT,2017,-0.00013890862
Qatar,QAT,2018,-0.00011110306
Qatar,QAT,2019,-0.00008332729
Qatar,QAT,2020,0.0009766519
Romania,ROU,1966,0.08870959
Romania,ROU,1967,1.3040321
Romania,ROU,1968,0.25430155
Romania,ROU,1969,1.9368277
Romania,ROU,1970,1.6440859
Romania,ROU,1971,5.091936
Romania,ROU,1972,8.421504
Romania,ROU,1973,0.6032257
Romania,ROU,1974,2.7470436
Romania,ROU,1975,2.6169357
Romania,ROU,1976,-3.708065
Romania,ROU,1977,3.6607533
Romania,ROU,1978,3.7524185
Romania,ROU,1979,2.143818
Romania,ROU,1980,3.838169
Romania,ROU,1981,0.2957039
Romania,ROU,1982,-2.611023
Romania,ROU,1983,-5.369894
Romania,ROU,1984,3.8086033
Romania,ROU,1985,4.1013412
Romania,ROU,1986,-5.6271477
Romania,ROU,1987,1.1798401
Romania,ROU,1988,10.547577
Romania,ROU,1989,-3.2467728
Romania,ROU,1990,-6.6974945
Romania,ROU,1991,9.388355
Romania,ROU,1992,-8.533394
Romania,ROU,1993,3.154869
Romania,ROU,1994,0.81884766
Romania,ROU,1995,10.784138
Romania,ROU,1996,1.1591454
Romania,ROU,1997,16.61145
Romania,ROU,1998,3.7871857
Romania,ROU,1999,-2.0860672
Romania,ROU,2000,-9.652863
Romania,ROU,2001,0.013500214
Romania,ROU,2002,3.0932007
Romania,ROU,2003,-10.171108
Romania,ROU,2004,10.823479
Romania,ROU,2005,10.204803
Romania,ROU,2006,-5.52005
Romania,ROU,2007,-1.4403076
Romania,ROU,2008,12.497368
Romania,ROU,2009,-3.7449799
Romania,ROU,2010,12.417427
Romania,ROU,2011,-11.165558
Romania,ROU,2012,-4.99675
Romania,ROU,2013,13.781166
Romania,ROU,2014,13.48011
Romania,ROU,2015,2.4503708
Romania,ROU,2016,0.5603485
Romania,ROU,2017,-7.1709213
Romania,ROU,2018,4.133438
Romania,ROU,2019,-4.6726
Romania,ROU,2020,0.07369995
Romania,ROU,2021,2.6500092
Russia,RUS,1986,30.370544
Russia,RUS,1987,49.944946
Russia,RUS,1988,23.94812
Russia,RUS,1989,0.7848511
Russia,RUS,1990,-29.86322
Russia,RUS,1991,8.397949
Russia,RUS,1992,12.284912
Russia,RUS,1993,3.7542725
Russia,RUS,1994,-55.78357
Russia,RUS,1995,5.8251953
Russia,RUS,1996,-37.961
Russia,RUS,1997,7.7420044
Russia,RUS,1998,-10.414246
Russia,RUS,1999,57.414856
Russia,RUS,2000,35.74707
Russia,RUS,2001,40.93512
Russia,RUS,2002,-26.69165
Russia,RUS,2003,0.35821533
Russia,RUS,2004,36.75244
Russia,RUS,2005,-1.4985352
Russia,RUS,2006,15.450562
Russia,RUS,2007,14.631348
Russia,RUS,2008,-32.10681
Russia,RUS,2009,22.083618
Russia,RUS,2010,-8.791077
Russia,RUS,2011,-8.303345
Russia,RUS,2012,7.5393066
Russia,RUS,2013,29.521423
Russia,RUS,2014,-4.394165
Russia,RUS,2015,18.292175
Russia,RUS,2016,42.012573
Russia,RUS,2017,12.637939
Russia,RUS,2018,12.634888
Russia,RUS,2019,18.419678
